conversationId,type,role,timestamp,text,isMessageBackText,plainText,topScoringIntent
I94VgMZZ559EsH7jbuo0eL-eu,message,,2024-02-29T13:28:43.546Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
I94VgMZZ559EsH7jbuo0eL-eu,message,,2024-02-29T13:28:43.693Z,Womit kann ich Ihnen noch helfen?,0,1,
I94VgMZZ559EsH7jbuo0eL-eu,endOfConversation,user,2024-02-29T13:29:08.256Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,conversationUpdate,user,2024-02-29T13:30:12.026Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,event,user,2024-02-29T13:30:12.111Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:30:12.461Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
225elMj2jmk3Xyr2tVdwXo-eu,event,,2024-02-29T13:30:12.578Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,user,2024-02-29T13:30:16.979Z,[ADAPTIVE CARD POWER SELECTION],0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:30:17.357Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,user,2024-02-29T13:31:03.494Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:31:21.343Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:31:21.481Z,Was möchten Sie noch von mir wissen?,0,1,
225elMj2jmk3Xyr2tVdwXo-eu,message,user,2024-02-29T13:31:32.228Z,Kundenservice,1,1,
225elMj2jmk3Xyr2tVdwXo-eu,trace,,2024-02-29T13:31:32.289Z,,0,0,SM_customerService
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:31:32.466Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
225elMj2jmk3Xyr2tVdwXo-eu,message,,2024-02-29T13:31:32.587Z,Was möchten Sie noch von mir wissen?,0,1,
225elMj2jmk3Xyr2tVdwXo-eu,endOfConversation,user,2024-02-29T13:31:35.833Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,event,user,2024-02-29T13:31:36.602Z,,0,0,
225elMj2jmk3Xyr2tVdwXo-eu,endOfConversation,user,2024-02-29T13:31:46.244Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,conversationUpdate,user,2024-02-29T15:29:49.632Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,event,user,2024-02-29T15:29:49.776Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,message,,2024-02-29T15:29:50.105Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
6SErU9KuAVR847e5reaZme-eu,event,,2024-02-29T15:29:50.202Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,message,user,2024-02-29T15:29:54.041Z,[ADAPTIVE CARD POWER SELECTION],0,0,
6SErU9KuAVR847e5reaZme-eu,message,,2024-02-29T15:29:54.578Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,message,user,2024-02-29T15:32:00.609Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
6SErU9KuAVR847e5reaZme-eu,message,,2024-02-29T15:32:01.447Z,,0,0,
6SErU9KuAVR847e5reaZme-eu,message,user,2024-02-29T15:32:35.021Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
6SErU9KuAVR847e5reaZme-eu,message,,2024-02-29T15:32:47.202Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
6SErU9KuAVR847e5reaZme-eu,message,,2024-02-29T15:32:47.371Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
6SErU9KuAVR847e5reaZme-eu,endOfConversation,user,2024-02-29T15:35:07.034Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,conversationUpdate,user,2024-02-29T15:37:51.107Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,event,user,2024-02-29T15:37:51.265Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:37:51.651Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,event,,2024-02-29T15:37:51.756Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:38:05.579Z,[ADAPTIVE CARD POWER SELECTION],0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:38:05.981Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:40:25.223Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:40:25.927Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:43:14.172Z,abbrechen,1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:43:14.253Z,,0,0,cancel
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:43:14.441Z,Wie kann ich Ihnen noch weiterhelfen?,0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:45:28.727Z,"Sorry, I made a mistake. Please I would like to fill in again, this time right.",0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:45:29.036Z,,0,0,SM_negativeEmotion
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:45:29.175Z,"[Adaptive Card]   Ich sehe, Sie sind unzufrieden ??. Möchten Sie vielleicht den Support kontaktieren?",0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,endOfConversation,user,2024-02-29T15:47:37.916Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,event,user,2024-02-29T15:47:56.317Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:48:08.575Z,"Ja, Ich möchte den Support kontaktieren",1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:48:08.636Z,,0,0,SM_contactRequest
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:48:08.784Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr zur Verfügung.  Sie können Änderungen zeitsparend jederzeit online erledigen und Ihr Energiekonto direkt selbst verwalten.    Gerne helfen wir Ihnen auch per Mail, telefonisch oder persönlich in unserem Kundenzentrum weiter.  Hier finden Sie Ihre Ansprechpartner. ",0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,endOfConversation,user,2024-02-29T15:48:14.916Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,event,user,2024-02-29T15:48:16.030Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,endOfConversation,user,2024-02-29T15:48:22.237Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,event,user,2024-02-29T15:48:46.455Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:49:44.311Z,Mieterlesung,0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:49:44.853Z,"[Adaptive Card]   Zu diesem Anliegen kann ich Ihnen aktuell leider noch keine Auskunft geben. Einige Themen, bei denen ich Ihnen weiterhelfen kann, sind im **Menü** zusammengestellt.",0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:49:44.672Z,,0,0,reductionTariffs
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:49:45.004Z,Wie kann ich Ihnen noch weiterhelfen?,0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:49:53.698Z,,0,0,help
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:49:53.650Z,Menü aufrufen,1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:49:53.882Z,[Adaptive Card]   Momentan kann ich Ihnen allgemeine Fragen zu unseren Dienstleistungen beantworten und helfe Ihnen gerne bei folgenden Themengebieten weiter ??,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:50:14.137Z,Fragen zu Zählern und Zählerstand,1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:50:14.200Z,,0,0,meterReadingOverview
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:50:14.382Z,[Adaptive Card]   Sie suchen Informationen zum Themenbereich **Zähler und Zählerstand**?    Wählen Sie einfach eine der Optionen aus oder geben Sie unten eine andere Frage ein. ??,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:50:14.522Z,Was möchten Sie noch von mir wissen?,0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:50:20.715Z,Zählerstand mitteilen,1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:50:20.761Z,,0,0,MR_tellMeterReading
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:50:21.089Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:50:26.993Z,[ADAPTIVE CARD POWER SELECTION],0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:50:27.446Z,,0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:52:01.909Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:52:12.834Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:52:12.972Z,Was möchten Sie noch von mir wissen?,0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T15:53:23.091Z,"Alles Klar, komm ich spaeter.",0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T15:53:23.414Z,,0,0,SM_goodbye
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T15:53:23.560Z,"Bis demnächst, ich wünsche einen schönen Tag! ??",0,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,user,2024-02-29T16:00:44.727Z,Kundenservice,1,1,
EqJvPkwWrm9GdVnZ4jywYt-eu,trace,,2024-02-29T16:00:44.821Z,,0,0,SM_customerService
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T16:00:44.979Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
EqJvPkwWrm9GdVnZ4jywYt-eu,message,,2024-02-29T16:00:45.164Z,Wie kann ich Ihnen noch weiterhelfen?,0,1,
8uiBMkBENFm1komCAFmnLt-eu,conversationUpdate,user,2024-02-29T19:50:22.923Z,,0,0,
8uiBMkBENFm1komCAFmnLt-eu,event,user,2024-02-29T19:50:23.028Z,,0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,,2024-02-29T19:50:23.476Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
8uiBMkBENFm1komCAFmnLt-eu,event,,2024-02-29T19:50:23.593Z,,0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,user,2024-02-29T19:50:29.787Z,[ADAPTIVE CARD POWER SELECTION],0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,,2024-02-29T19:50:30.162Z,,0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,user,2024-02-29T19:53:31.281Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,,2024-02-29T19:53:36.901Z,,0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,user,2024-02-29T19:54:48.672Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,,2024-02-29T19:54:59.106Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
8uiBMkBENFm1komCAFmnLt-eu,message,,2024-02-29T19:54:59.251Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
8uiBMkBENFm1komCAFmnLt-eu,endOfConversation,user,2024-02-29T19:58:49.746Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,conversationUpdate,user,2024-02-29T22:19:06.277Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,event,user,2024-02-29T22:19:06.439Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:19:06.922Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
INguLglH8OFG6DamPjJZjP-eu,event,,2024-02-29T22:19:07.030Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,message,user,2024-02-29T22:19:13.674Z,[ADAPTIVE CARD POWER SELECTION],0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:19:13.921Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
INguLglH8OFG6DamPjJZjP-eu,message,user,2024-02-29T22:19:33.429Z,[ADAPTIVE CARD POWER SELECTION],0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:19:33.799Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,message,user,2024-02-29T22:26:32.050Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:26:32.807Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,message,user,2024-02-29T22:26:51.665Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:26:52.669Z,,0,0,
INguLglH8OFG6DamPjJZjP-eu,message,user,2024-02-29T22:27:47.833Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:27:58.451Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
INguLglH8OFG6DamPjJZjP-eu,message,,2024-02-29T22:27:58.587Z,Womit kann ich Ihnen noch helfen?,0,1,
B6uhVSybFTqD96862bTDXB-eu,conversationUpdate,user,2024-03-01T08:21:48.997Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,event,,2024-03-01T08:21:49.733Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:21:49.615Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
B6uhVSybFTqD96862bTDXB-eu,event,user,2024-03-01T08:21:49.169Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,message,user,2024-03-01T08:21:55.806Z,[ADAPTIVE CARD POWER SELECTION],0,0,
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:21:56.322Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,message,user,2024-03-01T08:23:45.490Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:23:50.877Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:23:50.722Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
B6uhVSybFTqD96862bTDXB-eu,message,user,2024-03-01T08:24:13.791Z,Kundenservice,1,1,
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:24:14.390Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
B6uhVSybFTqD96862bTDXB-eu,trace,,2024-03-01T08:24:13.858Z,,0,0,SM_customerService
B6uhVSybFTqD96862bTDXB-eu,message,,2024-03-01T08:24:14.181Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
B6uhVSybFTqD96862bTDXB-eu,endOfConversation,user,2024-03-01T08:25:36.576Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,event,user,2024-03-01T08:29:46.525Z,,0,0,
B6uhVSybFTqD96862bTDXB-eu,endOfConversation,user,2024-03-01T08:30:10.100Z,,0,0,
KRzxY2hytZUKx34awT47jL-eu,conversationUpdate,user,2024-03-01T08:38:25.628Z,,0,0,
KRzxY2hytZUKx34awT47jL-eu,event,user,2024-03-01T08:38:25.808Z,,0,0,
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:38:26.202Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
KRzxY2hytZUKx34awT47jL-eu,event,,2024-03-01T08:38:26.295Z,,0,0,
KRzxY2hytZUKx34awT47jL-eu,message,user,2024-03-01T08:38:31.794Z,[ADAPTIVE CARD POWER SELECTION],0,0,
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:38:32.165Z,,0,0,
KRzxY2hytZUKx34awT47jL-eu,message,user,2024-03-01T08:39:36.235Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:39:42.258Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:39:42.426Z,Was möchten Sie noch von mir wissen?,0,1,
KRzxY2hytZUKx34awT47jL-eu,message,user,2024-03-01T08:40:26.955Z,Warum konnte der Wert nicht übernommen werden?,0,1,
KRzxY2hytZUKx34awT47jL-eu,trace,,2024-03-01T08:40:27.285Z,,0,0,priceControlDisbursement
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:40:27.450Z,"[Adaptive Card]   Im Rahmen des **dritten Entlastungspakets** wurden von der Bundesregierung auch **energiepolitische Maßnahmen** beschlossen: Eine **Strom- und Gaspreisbremse** soll Verbrauchern eine **Basisversorgung zu günstigeren Preisen** ermöglichen. Erst ab einem gewissen Mehrverbrauch durften Strom- und Gaspreise über ein gewisses Limit erhöht werden.  Zusätzlich wurde die zum 01. Januar 2023 angesetzte **Erhöhung des CO2-Preises um ein Jahr verschoben** sowie der **Anstieg der Netzentgelte verringert**.   Die Preisbremsen enden zum **31. Dezember 2023**. Bundeskanzler Scholz erklärt am 28. November 2023, dass die Energiepreise nun zwar höher als vor der Krise seien, jedoch **unter** den festgelegten Obergrenzen lägen. Er betonte, dass die Regierung **flexibel bleibe** und im Falle unerwarteter Preisanstiege kurzfristig handlungsbereit sei. ",0,0,
KRzxY2hytZUKx34awT47jL-eu,message,,2024-03-01T08:40:27.576Z,Was möchten Sie noch von mir wissen?,0,1,
KRzxY2hytZUKx34awT47jL-eu,endOfConversation,user,2024-03-01T08:41:00.959Z,,0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,conversationUpdate,user,2024-03-01T09:44:29.000Z,,0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,event,user,2024-03-01T09:44:29.223Z,,0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,,2024-03-01T09:44:29.598Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
Ed7NozcgYzh8YEw94l4Nqp-eu,event,,2024-03-01T09:44:29.713Z,,0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,user,2024-03-01T09:44:43.321Z,[ADAPTIVE CARD POWER SELECTION],0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,,2024-03-01T09:44:43.754Z,,0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,user,2024-03-01T09:45:38.905Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,,2024-03-01T09:45:55.421Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
Ed7NozcgYzh8YEw94l4Nqp-eu,message,,2024-03-01T09:45:55.538Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
C27QtQJC4fyKaIAj0tfCKG-eu,conversationUpdate,user,2024-03-01T10:11:37.450Z,,0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,event,user,2024-03-01T10:11:37.600Z,,0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,,2024-03-01T10:11:38.035Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
C27QtQJC4fyKaIAj0tfCKG-eu,event,,2024-03-01T10:11:38.148Z,,0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,user,2024-03-01T10:12:00.761Z,[ADAPTIVE CARD POWER SELECTION],0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,,2024-03-01T10:12:01.160Z,,0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,user,2024-03-01T10:14:25.575Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,,2024-03-01T10:14:31.582Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
C27QtQJC4fyKaIAj0tfCKG-eu,message,,2024-03-01T10:14:31.714Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
EqY4MibwNU18m8XabEIEx0-eu,conversationUpdate,user,2024-03-01T11:01:42.372Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,event,user,2024-03-01T11:01:42.554Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,message,,2024-03-01T11:01:43.075Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
EqY4MibwNU18m8XabEIEx0-eu,event,,2024-03-01T11:01:43.196Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,message,user,2024-03-01T11:01:46.783Z,[ADAPTIVE CARD POWER SELECTION],0,0,
EqY4MibwNU18m8XabEIEx0-eu,message,,2024-03-01T11:01:47.239Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,message,user,2024-03-01T11:02:51.630Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
EqY4MibwNU18m8XabEIEx0-eu,message,,2024-03-01T11:03:02.847Z,Womit kann ich Ihnen noch helfen?,0,1,
EqY4MibwNU18m8XabEIEx0-eu,message,,2024-03-01T11:03:02.697Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
EqY4MibwNU18m8XabEIEx0-eu,endOfConversation,user,2024-03-01T11:03:20.723Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,event,user,2024-03-01T11:03:22.126Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,endOfConversation,user,2024-03-01T11:03:23.284Z,,0,0,
EqY4MibwNU18m8XabEIEx0-eu,event,user,2024-03-01T11:03:24.880Z,,0,0,
